日期,股票代码,名称,收盘价,O/N,1W,1M,past_5d,past_15d,涨跌幅,成交量,now-avg_5d,now-avg_15d,O/N_td,1W_past_5d,1W_past_15d,1M_past_15d,predict_5d
2013/8/21,'000905,中证500,3627.501,3.517,4.219,5.04,-0.014555775,0.057351425,0.7741,42619884,26.954,15.90106667,-0.087441619,0.094422827,-0.151277409,-0.056179775,0.021066569
2013/8/22,'000905,中证500,3636.469,3.357,4.115,4.968,0.001417666,0.032749793,0.2472,46132535,-51.0486,17.18126667,-0.045493318,0.030295443,-0.094609461,0.025175402,0.017768335
2013/8/23,'000905,中证500,3627.97,3.265,4.149,5.016,0.020713222,0.02670386,-0.2337,54837231,-11.093,2.391533333,-0.027405422,0.099946978,-0.038247566,0.08056872,0.009971968
2013/8/26,'000905,中证500,3703.593,3.037,4.023,5.007,0.026202346,0.030912686,2.0844,53522589,-39.397,70.61086667,-0.069831547,-0.01686217,-0.076446281,0.09442623,-0.00368129
2013/8/27,'000905,中证500,3732.098,3.006,4.209,4.974,0.036798433,0.027807918,0.7697,57467907,-38.0252,92.38426667,-0.010207442,-0.049457995,0.0351697,0.081186828,0.003422472
2013/8/28,'000905,中证500,3703.92,3.098,4.259,4.929,0.021066569,0.029920046,-0.755,70205929,-44.341,57.0328,0.030605456,0.00948092,0.099664343,0.076200873,0.013855321
2013/8/29,'000905,中证500,3701.083,2.957,4.318,4.903,0.017768335,0.026410694,-0.0766,62936686,-65.7628,47.84693333,-0.045513234,0.049331713,0.148862578,0.06702938,0.016612975
2013/8/30,'000905,中证500,3664.148,3.034,3.7355,4.805,0.009971968,0.012546895,-0.998,77069196,2.6246,7.885,0.026039905,-0.099662569,0.026236264,0.059536935,0.03511976
2013/9/2,'000905,中证500,3689.959,3.0188,3.742,4.6,-0.00368129,0.003744089,0.7044,62860944,33.8564,32.7784,-0.005009888,-0.069848372,0.025767544,0.022222222,0.03847414
2013/9/3,'000905,中证500,3744.871,3.0006,3.75,4.523,0.003422472,0.013345503,1.4881,59626646,3.1238,84.40246667,-0.006028886,-0.109052031,0.012965964,-0.000221043,0.033659904
2013/9/4,'000905,中证500,3755.239,3.005,3.498,4.581,0.013855321,0.020145435,0.2769,62363848,-9.977,89.82666667,0.001466373,-0.178680441,-0.092607004,0.016870144,0.021042336
2013/9/5,'000905,中证500,3762.569,2.89,3.456,4.574,0.016612975,0.036143321,0.1952,60681105,-59.2092,88.4068,-0.038269551,-0.199629458,-0.134702053,0.012618995,0.021926242
2013/9/6,'000905,中证500,3792.832,2.95,3.469,4.484,0.03511976,0.067096413,0.8043,60603117,-59.135,102.7708667,0.020761246,-0.071342524,-0.080328738,-0.016666667,0.015025184
2013/9/9,'000905,中证500,3831.927,2.92,3.554,4.598,0.03847414,0.061761505,1.0308,72932219,-32.6166,127.0059333,-0.010169492,-0.050240513,-0.131476051,-0.066395939,0.005814307
2013/9/10,'000905,中证500,3870.923,2.8955,3.625,4.862,0.033659904,0.075364822,1.0177,81063452,-47.459,147.9162,-0.008390411,-0.033333333,-0.18134598,-0.068225374,-0.021863261
2013/9/11,'000905,中证500,3834.258,3.014,3.482,5.138,0.021042336,0.05699709,-0.9472,88026266,-55.9328,97.4674,0.040925574,-0.004574042,-0.174685945,0.019444444,-0.003164889
2013/9/12,'000905,中证500,3845.068,2.967,3.494,5.374,0.021926242,0.057363063,0.2819,67273439,-42.1696,94.3708,-0.015593895,0.01099537,-0.1509113,0.081723027,0.014188826
2013/9/13,'000905,中证500,3849.82,2.979,3.57,5.4834,0.015025184,0.061149899,0.1236,64865343,-14.4722,84.3328,0.004044489,0.029115019,-0.139551699,0.093181818,0.013948185
2013/9/16,'000905,中证500,3854.207,3.008,3.469,5.67,0.005814307,0.040666996,0.114,55682311,20.0678,78.67886667,0.00973481,-0.023916714,-0.137708178,0.13241462,0.009084618
2013/9/17,'000905,中证500,3786.292,3.493,3.583,5.836,-0.021863261,0.014521055,-1.7621,57558553,0.329,7.150933333,0.161236702,-0.011586207,-0.148728914,0.173301166,0.005790362
2013/9/18,'000905,中证500,3822.123,3.557,3.749,5.913,-0.003164889,0.031912946,0.9463,44464410,13.566,35.10173333,0.018322359,0.076680069,-0.119746419,0.199634814,0.000166138
2013/9/23,'000905,中证500,3899.625,3.815,4.232,6.004,0.014188826,0.053644298,2.0277,56527139,7.4066,99.3676,0.072533033,0.211219233,-0.019916628,0.224556394,-0.006855018
2013/9/24,'000905,中证500,3903.518,3.6144,4.44,6.1089,0.013948185,0.065327601,0.0998,65079754,1.054,87.3026,-0.052581913,0.243697479,0.188595904,0.271363163,0.00885099
2013/9/25,'000905,中证500,3889.221,3.347,3.916,5.856,0.009084618,0.054001142,-0.3663,70191622,-73.8638,59.72146667,-0.07398185,0.128855578,0.046499198,0.273043478,0.023613212
2013/9/26,'000905,中证500,3808.216,3.112,4.055,5.435,0.005790362,0.016915135,-2.0828,59027573,-42.4176,-25.50653333,-0.07021213,0.131733184,0.081333333,0.201636082,0.039759825
2013/9/27,'000905,中证500,3822.758,3.1477,3.646,5.33,0.000166138,0.017979947,0.3819,43549266,34.9574,-15.4658,0.011471722,-0.027473993,0.042309891,0.163501419,0.053405944
2013/9/30,'000905,中证500,3872.893,3.126,4.203,5.3,-0.006855018,0.029321456,1.3115,39454582,44.1968,27.31426667,-0.006893923,-0.006852552,0.216145833,0.158723218,0.050460212
2013/10/8,'000905,中证500,3938.068,3.052,4.393,5.178,0.00885099,0.038292231,1.6829,55134379,22.9898,82.80686667,-0.023672425,-0.010585586,0.266359181,0.154772525,0.03453851
2013/10/9,'000905,中证500,3981.058,3.232,4.502,5.213,0.023613212,0.038918017,1.0917,60214012,-76.3826,115.8548,0.05897772,0.149642492,0.266741699,0.133753806,-0.004482728
2013/10/10,'000905,中证500,3959.63,3.328,4.48,5.1,0.039759825,0.02291624,-0.5382,69807454,-92.1234,88.513,0.02970297,0.104808878,0.235862069,0.048951049,-0.000673043
2013/10/11,'000905,中证500,4026.916,3.1,4.26,5,0.053405944,0.050246488,1.6993,72015582,-82.82,142.9551333,-0.068509615,0.16840373,0.223434808,-0.0268587,-0.013974714
2013/10/14,'000905,中证500,4068.32,3.113,3.855,4.85,0.050460212,0.058061912,1.0282,74692288,-56.7304,169.4756667,0.004193548,-0.082798001,0.103319977,-0.097506513,0.000175257
2013/10/15,'000905,中证500,4074.083,3.117,3.845,4.713,0.03453851,0.058252853,0.1417,75671782,-40.9434,160.2878,0.001284934,-0.124743911,0.077030812,-0.140496772,-0.011675511
2013/10/16,'000905,中证500,3963.212,3.055,3.314,4.857,-0.004482728,0.028282082,-2.7214,77837952,-58.8022,42.1498,-0.019890921,-0.263882719,-0.044681464,-0.143386243,-0.009838737
2013/10/17,'000905,中证500,3956.965,3.038,3.35,4.73,-0.000673043,0.045076555,-0.1576,66319178,9.0168,24.5246,-0.005564648,-0.252232143,-0.065029305,-0.189513365,-0.014862148
2013/10/18,'000905,中证500,3970.641,3.001,3.485,4.613,-0.013974714,0.038857462,0.3456,50779601,61.6758,28.2994,-0.012179065,-0.181924883,-0.070418778,-0.219854558,-0.037490672
2013/10/21,'000905,中证500,4069.033,3.06,3.548,4.683,0.000175257,0.043442126,2.478,66057291,67.2962,115.3975333,0.019660113,-0.079636835,-0.161625709,-0.220019987,-0.063978346
2013/10/22,'000905,中证500,4026.516,3.052,3.558,4.707,-0.011675511,0.031509526,-1.0449,73645943,-34.0614,64.68066667,-0.002614379,-0.074642393,-0.198648649,-0.22948485,-0.0801328
2013/10/23,'000905,中证500,3924.219,3.78,3.992,4.814,-0.009838737,0.008998717,-2.5406,67708421,-32.5098,-39.94953333,0.23853211,0.204586602,0.019407559,-0.177937158,-0.040712814
2013/10/24,'000905,中证500,3898.156,4.088,4.68,5.4,-0.014862148,0.023617358,-0.6642,44942282,-7.072,-72.00853333,0.081481481,0.397014925,0.154130703,-0.006439742,-0.047285691
2013/10/25,'000905,中证500,3821.779,4.367,4.891,6.422,-0.037490672,-0.000256098,-1.9593,49905237,121.0924,-148.3202667,0.068248532,0.403443329,0.341470104,0.204878049,-0.031224725
2013/10/28,'000905,中证500,3808.703,4.434,4.894,6.477,-0.063978346,-0.016574173,-0.3421,39569843,130.6414,-157.1169333,0.01534234,0.379368658,0.164406376,0.222075472,-0.021139742
2013/10/29,'000905,中证500,3703.86,4.446,4.947,6.162,-0.0801328,-0.059472818,-2.7527,55739762,92.8756,-246.3460667,0.00270636,0.390387858,0.12610972,0.190034762,0.019856042
2013/10/30,'000905,中证500,3764.453,5.23,5.593,5.924,-0.040712814,-0.054408903,1.6359,41549282,98.7658,-171.3127333,0.176338282,0.401052104,0.242336739,0.136389795,-0.007264535
2013/10/31,'000905,中证500,3713.829,4.59,4.993,5.334,-0.047285691,-0.06207676,-1.3448,41787544,59.2542,-205.55,-0.122370937,0.066880342,0.114508929,0.045882353,-0.007751838
2013/11/1,'000905,中证500,3702.445,4.2883,4.61,5.162,-0.031224725,-0.080575557,-0.3065,33387357,70.045,-195.3026,-0.065729847,-0.057452464,0.082159624,0.0324,-0.019583005
2013/11/4,'000905,中证500,3728.188,4.0971,4.423,4.605,-0.021139742,-0.083605026,0.6953,32852152,-18.695,-146.8841333,-0.044586433,-0.096240294,0.147341115,-0.050515464,-0.022087942
2013/11/5,'000905,中证500,3777.404,3.9147,4.232,4.6155,0.019856042,-0.07282105,1.3201,39498165,27.1892,-77.88953333,-0.044519294,-0.14453204,0.100650195,-0.02068746,-0.025644067
2013/11/6,'000905,中证500,3737.106,3.66,3.866,4.869,-0.007264535,-0.0570512,-1.0668,45097252,-17.9654,-103.1138,-0.065062457,-0.308778831,0.166566083,0.002470661,-0.033540927
2013/11/7,'000905,中证500,3685.04,3.73,3.891,4.974,-0.007751838,-0.068720598,-1.3932,34814963,-23.5916,-137.0514667,0.019125683,-0.220708993,0.161492537,0.051585624,-0.006841174
2013/11/8,'000905,中证500,3629.94,3.761,3.939,5.077,-0.019583005,-0.085805038,-1.4952,34946730,16.6524,-169.4380667,0.008310992,-0.145553145,0.130272597,0.100585302,0.029342634
2013/11/11,'000905,中证500,3645.84,3.6,3.78,5.269,-0.022087942,-0.104003334,0.438,27357500,82.338,-125.3252,-0.042807764,-0.145376441,0.065388952,0.125133461,0.049931429
2013/11/12,'000905,中证500,3680.536,3.329,3.545,4.865,-0.025644067,-0.085925401,0.9517,30054981,61.4136,-67.56386667,-0.075277778,-0.162334594,-0.003653738,0.033567028,0.043425468
2013/11/13,'000905,中证500,3611.76,3.336,3.635,5.251,-0.033540927,-0.079623232,-1.8686,32957286,34.4168,-115.5092667,0.002102734,-0.059751681,-0.089428858,0.090776901,0.073876448
2013/11/14,'000905,中证500,3659.83,4.188,4.193,5.325,-0.006841174,-0.061138138,1.3309,33107759,-15.6412,-51.55086667,0.255395683,0.077615009,-0.104059829,-0.013888889,0.056172008
2013/11/15,'000905,中证500,3736.452,4.454,5.311,5.949,0.029342634,-0.022326513,2.0936,48826910,-21.0436,30.7596,0.063514804,0.348311754,0.08587201,-0.073653068,0.028450519
2013/11/18,'000905,中证500,3827.882,4.513,5.357,6.405,0.049931429,0.005035572,2.447,56264006,-22.756,120.911,0.01324652,0.417195767,0.09460564,-0.011116258,0.003061745
2013/11/19,'000905,中证500,3840.365,4.075,4.83,6.121,0.043425468,0.036854795,0.3261,50882611,-123.4978,124.2936667,-0.097052958,0.36248237,-0.023650697,-0.006653684,0.001382941
2013/11/20,'000905,中证500,3878.584,4.057,4.751,6.179,0.073876448,0.030318083,0.9952,48582895,-128.7926,154.9039333,-0.004417178,0.307015131,-0.150545325,0.04304524,0.002880175
2013/11/21,'000905,中证500,3865.41,3.889,4.708,6.283,0.056172008,0.040815288,-0.3397,53986873,-93.2866,131.6245333,-0.041409909,0.122823754,-0.057079912,0.177915261,0.0148124
2013/11/22,'000905,中证500,3842.756,3.899,4.763,6.378,0.028450519,0.037896849,-0.5861,49023979,-23.1174,99.61646667,0.002571355,-0.103182075,0.03318872,0.235567609,0.026966844
2013/11/25,'000905,中证500,3839.602,3.847,4.74,6.378,0.003061745,0.029884223,-0.0821,46434888,-12.9784,89.03486667,-0.013336753,-0.115176405,0.071670812,0.385016287,-0.017902116
2013/11/26,'000905,中证500,3845.676,3.746,4.6775,6.582,0.001382941,0.018073788,0.1582,42954415,24.1784,90.5574,-0.026254224,-0.031573499,0.105269376,0.426064348,0.003713001
2013/11/27,'000905,中证500,3889.755,3.764,4.663,6.704,0.002880175,0.040846848,1.1462,47221058,8.7702,124.4598,0.004805125,-0.018522416,0.206156234,0.376874101,0.011117153
2013/11/28,'000905,中证500,3922.666,3.746,4.823,6.555,0.0148124,0.064483968,0.8461,55447964,-25.335,141.5290667,-0.004782147,0.024426508,0.239527114,0.317852835,0.001544358
2013/11/29,'000905,中证500,3946.383,3.726,4.666,6.365,0.026966844,0.087175821,0.6046,48473246,-49.2144,144.1498667,-0.005339028,-0.020365316,0.18456461,0.253693126,-0.006993746
2013/12/2,'000905,中证500,3770.865,3.748,4.571,6.263,-0.017902116,0.034292509,-4.4476,66783091,-29.393,-39.70313333,0.005904455,-0.035654008,0.209259259,0.188650598,0.046896137
2013/12/3,'000905,中证500,3859.955,3.725,4.6,6.28,0.003713001,0.048748063,2.3626,46942058,11.8302,37.4256,-0.006136606,-0.01656868,0.297602257,0.290853032,0.0234539
2013/12/4,'000905,中证500,3932.998,3.7235,4.577,6.235,0.011117153,0.088942233,1.8923,64141883,36.0926,89.05273333,-0.000402685,-0.018443062,0.25914718,0.187392878,-0.006666162
2013/12/5,'000905,中证500,3928.724,3.703,4.558,6.08,0.001544358,0.073471719,-0.1087,49524276,58.598,66.85246667,-0.005505573,-0.054945055,0.087049845,0.141784038,-0.002993847
2013/12/6,'000905,中证500,3918.783,3.7,4.55,5.596,-0.006993746,0.048797897,-0.253,42822790,-111.4,44.75606667,-0.000810154,-0.024860694,-0.143287516,-0.059337704,0.001697211
2013/12/9,'000905,中证500,3947.704,3.62,4.485,5.45,0.046896137,0.031302428,0.738,40104738,-57.6778,65.68893333,-0.021621622,-0.018814264,-0.162777674,-0.149102264,-0.022795275
2013/12/10,'000905,中证500,3950.486,3.558,4.444,5.296,0.0234539,0.028674618,0.0705,45884254,-2.741,61.12953333,-0.017127072,-0.033913043,-0.079917184,-0.134781898,-0.029479664
2013/12/11,'000905,中证500,3906.78,3.51,4.329,5.238,-0.006666162,0.007269663,-1.1063,46188047,-1.7714,15.5438,-0.013490725,-0.054183963,-0.088823406,-0.152290015,-0.018617634
2013/12/12,'000905,中证500,3916.962,3.46,4.305,5.4155,-0.002993847,0.013336748,0.2606,39090674,-9.36,22.289,-0.014245014,-0.055506801,-0.08559898,-0.138070985,-0.031131014
2013/12/13,'000905,中证500,3925.434,3.4321,4.3,5.423,0.001697211,0.021515287,0.2163,35894549,18.2308,25.24913333,-0.008063584,-0.054945055,-0.097207642,-0.149733459,-0.045455356
2013/12/16,'000905,中证500,3857.715,3.447,4.358,5.557,-0.022795275,0.004717416,-1.7251,41047676,39.0106,-43.6774,0.004341365,-0.028316611,-0.080590717,-0.128723738,-0.029804431
2013/12/17,'000905,中证500,3834.027,3.47,4.459,6.235,-0.029479664,-0.003029116,-0.614,31875311,18.5964,-66.5888,0.006672469,0.003375338,-0.046712988,-0.052719538,-0.01703796
2013/12/18,'000905,中证500,3834.045,3.588,5.902,6.765,-0.018617634,-0.014322239,0.0005,26983216,43.3254,-62.8568,0.034005764,0.363363363,0.265708771,0.009099045,-0.006674935
2013/12/19,'000905,中证500,3795.023,3.846,6.472,7.1012,-0.031131014,-0.032539859,-1.0178,28183488,76.1852,-93.36926667,0.071906355,0.503368177,0.34190338,0.083325706,-0.013673435
2013/12/20,'000905,中证500,3747.002,3.927,7.654,7.53,-0.045455356,-0.050522466,-1.2654,29200456,44.1526,-128.0982,0.021060842,0.78,0.640377197,0.183032207,0.014350673
2013/12/23,'000905,中证500,3742.738,4.515,8.843,7.656,-0.029804431,-0.007459031,-0.1138,26690131,43.46,-130.4870667,0.14973262,1.029141808,0.934587618,0.222417372,0.018773689
2013/12/24,'000905,中证500,3768.703,4.145,6.197,6.605,-0.01703796,-0.02364069,0.6937,28610148,56.5428,-98.4386,-0.081949059,0.389773492,0.347173913,0.051751592,0.016024876
2013/12/25,'000905,中证500,3808.453,4.05,5.616,6.509,-0.006674935,-0.031666683,1.0547,26951988,22.6392,-50.3856,-0.02291918,-0.04845815,0.227004588,0.043945469,0.010352235
2013/12/26,'000905,中证500,3743.132,4.001,5.329,6.57,-0.013673435,-0.047239765,-1.7152,33116048,-15.0036,-103.3338,-0.012098765,-0.176606922,0.169153137,0.080592105,0.019551541
2013/12/27,'000905,中证500,3800.774,3.513,5.067,6.492,0.014350673,-0.030113686,1.5399,32215142,-30.022,-37.82453333,-0.121969508,-0.337993206,0.113626374,0.160114367,-0.023646762
2013/12/30,'000905,中证500,3813.003,3.205,4.841,6.122,0.018773689,-0.034121353,0.3218,31654040,-18.11,-16.61546667,-0.087674352,-0.452561348,0.079375697,0.123302752,-0.020808009
2013/12/31,'000905,中证500,3829.096,3.148,5.25,5.913,0.016024876,-0.030727865,0.4221,29276062,9.5614,7.5702,-0.017784711,-0.152815879,0.181368137,0.116503021,-0.023736934
2014/1/2,'000905,中证500,3847.879,3.131,4.981,5.91,0.010352235,-0.01507661,0.4905,30800260,-63.6448,30.27993333,-0.005400254,-0.113069801,0.150612151,0.128293242,-0.039464858
2014/1/3,'000905,中证500,3816.316,3.006,4.711,6.201,0.019551541,-0.025694914,-0.8203,34817561,-20.6396,5.426666667,-0.039923347,-0.115969225,0.094308943,0.145046625,-0.049178842
2014/1/6,'000905,中证500,3710.898,2.92,4.633,6.475,-0.023646762,-0.05465281,-2.7623,34511866,9.5646,-85.68893333,-0.028609448,-0.08565226,0.07744186,0.193988567,-0.026645303
2014/1/7,'000905,中证500,3733.662,2.875,4.259,5.925,-0.020808009,-0.032157119,0.6134,27208621,41.5258,-54.65473333,-0.015410959,-0.120223094,-0.022716843,0.066222782,-0.013425961
2014/1/8,'000905,中证500,3738.205,2.83,4.126,5.65,-0.023736934,-0.024992521,0.1217,31943441,78.487,-43.7236,-0.015652174,-0.214095238,-0.074680422,-0.09382518,-0.008042095
2014/1/9,'000905,中证500,3696.023,2.794,4.02,6.314,-0.039464858,-0.035999056,-1.1284,33354135,77.2952,-76.70413333,-0.012720848,-0.192933146,-0.318874958,-0.066666667,0.004948833
2014/1/10,'000905,中证500,3628.634,2.766,4.041,5.675,-0.049178842,-0.043844003,-1.8233,31393303,9.4136,-133.0005333,-0.010021475,-0.142220335,-0.375618047,-0.200839295,0.011927629
2014/1/13,'000905,中证500,3612.02,2.738,4.013,6.465,-0.026645303,-0.036024,-0.4579,27842415,51.9532,-140.6157333,-0.010122921,-0.133822577,-0.475698981,-0.141434263,0.008888378
2014/1/14,'000905,中证500,3683.534,2.7395,4.0036,6.4842,-0.013425961,-0.015818366,1.9799,28565104,66.5218,-65.1548,0.000547845,-0.059967128,-0.547257718,-0.153056426,0.004499483
2014/1/15,'000905,中证500,3708.142,2.7513,3.965,6.742,-0.008042095,-0.016069454,0.6681,29479193,30.3524,-36.5094,0.004307355,-0.039020843,-0.360174278,0.020741862,0.024513624
2014/1/16,'000905,中证500,3714.314,2.7723,4.256,6.693,0.004948833,-0.024718436,0.1664,29583312,-40.6948,-24.06146667,0.007632755,0.058706468,-0.242165242,0.028268551,0.029930695
2014/1/17,'000905,中证500,3671.915,2.817,4.776,6.964,0.011927629,-0.019026046,-1.1415,25325293,-65.965,-61.71266667,0.016123796,0.181885672,-0.103771815,0.059969559,0.057395936
2014/1/20,'000905,中证500,3644.125,3.888,6.329,7.472,0.008888378,-0.041215026,-0.7568,23805747,-0.872,-79.0594,0.380191693,0.577124346,0.249062562,0.150955022,0.065261757
2014/1/21,'000905,中证500,3700.108,3.641,5.535,7.427,0.004499483,-0.029607897,1.5363,28497804,20.4212,-15.55006667,-0.063528807,0.382505745,0.14335881,0.213165632,0.046945116
2014/1/22,'000905,中证500,3799.042,3.676,5.224,6.95,0.024513624,-0.00784885,2.6738,41849047,8.4132,85.38753333,0.009612744,0.317528373,-0.004952381,0.17537629,0.028798839
2014/1/23,'000905,中证500,3825.486,3.7,5.293,6.708,0.029930695,-0.00581957,0.6961,40705802,-56.2202,113.3244,0.006528836,0.243656015,0.062638024,0.135025381,0.015665983
2014/1/24,'000905,中证500,3882.668,3.7193,4.449,6.817,0.057395936,0.017386401,1.4948,45790748,-126.1608,166.0829333,0.005216216,-0.068467337,-0.055614519,0.099338816,0.019317387
2014/1/27,'000905,中证500,3881.947,4.534,4.689,6.83,0.065261757,0.046093695,-0.0186,42636805,-117.7422,153.9586667,0.219046595,-0.259124664,0.012087201,0.054826255,0.04963566
2014/1/28,'000905,中证500,3873.81,4.8477,4.9657,7.333,0.046945116,0.037536338,-0.2096,31946533,-53.5486,136.4784667,0.069188355,-0.102854562,0.16593097,0.237637131,0.053324247
2014/1/29,'000905,中证500,3908.45,4.8,5.108,7.192,0.028798839,0.045541911,0.8942,33008381,-48.9862,159.7688,-0.009839718,-0.022205207,0.238002908,0.272920354,0.055511008
2014/1/30,'000905,中证500,3885.416,4.435,4.983,5.441,0.015665983,0.051242376,-0.5893,28549940,-3.7902,124.1086,-0.076041667,-0.05856792,0.239552239,-0.138264175,0.046071515
2014/2/7,'000905,中证500,3957.671,4.27,5.409,5.4,0.019317387,0.090677925,1.8596,34036566,-19.5118,174.4278,-0.037204059,0.215778827,0.338530067,-0.04845815,0.044594157
2014/2/10,'000905,中证500,4074.63,4.3035,5.299,5.849,0.04963566,0.128075149,2.9552,57754949,-66.1854,260.5461333,0.007845433,0.130091704,0.32045851,-0.095282289,0.033896329
2014/2/11,'000905,中证500,4080.378,4.137,5.201,5.758,0.053324247,0.107734583,0.1411,61876821,-72.859,239.8378667,-0.038689439,0.047385062,0.299080827,-0.111995312,0.031203237
2014/2/12,'000905,中证500,4125.412,4.075,5.178,5.65,0.055511008,0.112528053,1.1037,59039266,-139.2854,257.0538667,-0.014986705,0.013703994,0.30592686,-0.161969742,0.020017879
2014/2/13,'000905,中证500,4064.423,3.669,5.021,5.629,0.046071515,0.094259398,-1.4784,61051500,-102.8318,172.7242667,-0.099631902,0.007625928,0.179746241,-0.15897206,0.020826572
2014/2/14,'000905,中证500,4134.16,3.278,4.436,5.493,0.044594157,0.125886629,1.7158,50631158,-21.1706,211.6449333,-0.106568547,-0.179885376,-0.07118928,-0.211229179,-0.002961424
2014/2/17,'000905,中证500,4212.745,2.951,3.879,5.365,0.033896329,0.156037458,1.9009,62469417,-43.0456,252.3219333,-0.099755949,-0.26797509,-0.387106968,-0.281986081,-0.02538796
2014/2/18,'000905,中证500,4207.699,2.68,3.743,5.2985,0.031203237,0.137182753,-0.1198,63913296,-23.4758,213.4365333,-0.091833277,-0.280330706,-0.323757904,-0.286589471,-0.05852605
2014/2/19,'000905,中证500,4207.994,2.403,3.762,5.2942,0.020017879,0.107646086,0.007,61217761,-100.9812,186.4680667,-0.103358209,-0.273464658,-0.279862175,-0.238244604,-0.052403592
2014/2/20,'000905,中证500,4149.071,1.981,3.703,5.22,0.020826572,0.084586638,-1.4003,62564478,-48.1738,105.9727333,-0.175613816,-0.26249751,-0.30039675,-0.221824687,-0.051660721
2014/2/21,'000905,中证500,4121.917,1.764,3.595,5.176,-0.002961424,0.061619742,-0.6545,48017883,32.8598,62.8688,-0.109540636,-0.189585212,-0.191953248,-0.240721725,-0.035417501
2014/2/24,'000905,中证500,4105.792,1.7,3.339,4.968,-0.02538796,0.057663075,-0.3912,51238733,49.2044,31.8208,-0.036281179,-0.139211137,-0.287907869,-0.272620791,-0.011445538
2014/2/25,'000905,中证500,3961.439,1.72,3.278,4.519,-0.05852605,0.022620882,-3.5158,65665271,98.7514,-118.3741333,0.011764706,-0.1242319,-0.339871519,-0.383744716,0.024770797
2014/2/26,'000905,中证500,3987.48,1.75,3.072,4.4435,-0.052403592,0.020220292,0.6574,48856736,83.9312,-97.6018,0.01744186,-0.183413078,-0.398590446,-0.382160734,0.012615486
2014/2/27,'000905,中证500,3934.727,1.75,3.43,4.368,-0.051660721,0.012691305,-1.323,54510923,99.646,-153.6422,0,-0.073724008,-0.311659643,-0.197206396,0.0249138
2014/2/28,'000905,中证500,3975.929,1.8458,3.529,4.316,-0.035417501,0.004613319,1.0471,46601199,112.7186,-113.6574,0.054742857,-0.018358832,-0.347568867,-0.200740741,0.009184772
2014/3/3,'000905,中证500,4058.799,2.085,2.821,4.262,-0.011445538,-0.003885261,2.0843,51290257,-22.2358,-29.732,0.129591505,-0.155136268,-0.467635403,-0.271328432,-0.048919643
2014/3/4,'000905,中证500,4059.567,2.083,3.5135,4.365,0.024770797,-0.005100263,0.0189,53655609,-15.8204,-27.5766,-0.000959233,0.071842587,-0.324456835,-0.241924279,-0.048110303
2014/3/5,'000905,中证500,4037.784,2.09,3.798,4.45,0.012615486,-0.02124103,-0.5366,53143631,-78.6342,-43.51773333,0.003360538,0.236328125,-0.266512167,-0.212389381,-0.042627837
2014/3/6,'000905,中证500,4032.756,2.0547,2.486,4.64,0.0249138,-0.007791266,-0.1245,48189903,-57.038,-46.4346,-0.016889952,-0.275218659,-0.504879506,-0.175697282,-0.031147434
2014/3/7,'000905,中证500,4012.447,1.9948,2.403,4.586,0.009184772,-0.029440805,-0.5036,45686320,18.5284,-58.6294,-0.029152674,-0.319070558,-0.458295762,-0.165119243,-0.030772244
2014/3/10,'000905,中证500,3860.244,1.919,2.358,4.574,-0.048919643,-0.083674896,-3.7933,49665554,59.0074,-187.3323333,-0.037998797,-0.164126196,-0.392111369,-0.147437092,0.027694104
2014/3/11,'000905,中证500,3864.26,1.873,2.258,4.293,-0.048110303,-0.08162157,0.104,39939678,76.2858,-160.4204,-0.023970818,-0.35733599,-0.396740582,-0.18977069,0.032332452
2014/3/12,'000905,中证500,3865.662,1.9,2.211,3.872,-0.042627837,-0.081352778,0.0363,41221160,105.6822,-136.1962667,0.014415376,-0.417851501,-0.412280702,-0.268633599,0.029751955
2014/3/13,'000905,中证500,3907.146,1.96,2.5,3.83,-0.031147434,-0.058308233,1.0731,37064658,110.4952,-78.58393333,0.031578947,0.005631537,-0.324871726,-0.266283525,-0.007823613
2014/3/14,'000905,中证500,3888.975,1.8765,2.527,3.868,-0.030772244,-0.056513025,-0.4651,35140833,-17.0134,-81.22546667,-0.042602041,0.051602164,-0.297079277,-0.252704791,0.016306867
2014/3/17,'000905,中证500,3967.15,1.869,2.671,3.938,0.027694104,-0.033767419,2.0102,39288171,-34.3786,6.192333333,-0.003996803,0.13273961,-0.200059898,-0.207326892,0.004716484
2014/3/18,'000905,中证500,3989.201,2.05,2.88,4.022,0.032332452,0.007008059,0.5558,44270842,-57.9648,26.39253333,0.096843232,0.275465013,-0.121415497,-0.109980084,0.000487065
2014/3/19,'000905,中证500,3980.673,2.8025,3.422,4.412,0.029751955,-0.001707093,-0.2138,42668958,-39.483,18.31833333,0.367073171,0.547715966,0.113932292,-0.007089006,0.005232532
2014/3/20,'000905,中证500,3876.578,3.011,3.474,4.619,-0.007823613,-0.014778408,-2.615,49863056,-51.5404,-81.90006667,0.074397859,0.3896,0.012827988,0.05746337,0.017403493
2014/3/21,'000905,中证500,3952.392,2.5,3.6,4.895,0.016306867,-0.005919874,1.9557,52362721,13.9512,-4.516933333,-0.169711059,0.424614167,0.020119014,0.134151993,-0.022036529
2014/3/24,'000905,中证500,3985.861,2.5,3.578,5.148,0.004716484,-0.01797034,0.8468,54202978,32.26,33.8146,0,0.339573194,0.268344559,0.207883623,-0.036460127
